account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
2710,1996-06-12,monthly,Pribram,1,0.0,False,,,,,,49970,78,75,144886,800
2711,1993-05-19,monthly,Jihlava,1,0.0,False,,,,,,29952,48,135,74973,400
2712,1993-03-12,monthly,Nymburk,2,0.0,False,,,,,,6604,5,135,51119,400
2713,1994-04-03,monthly,Plzen - mesto,2,0.0,False,,,,,,6422,17,115,58141,500
2714,1993-01-30,monthly,Hl.m. Praha,1,0.0,False,,,,,,49285,37,173,72590,800
2715,1997-10-06,monthly,Havlickuv Brod,2,0.0,False,,,,,,3329,10,31,24317,900
2716,1996-01-08,monthly,Zdar nad Sazavou,2,1.0,False,,,,,,30804,64,75,64560,300
2717,1996-07-25,monthly,Ostrava - mesto,1,0.0,False,,,,,,3407,45,55,25206,1000
2718,1995-02-05,monthly,Rokycany,1,0.0,False,,,,,,46598,6,119,66560,1100
2719,1996-02-08,monthly,Praha - vychod,1,0.0,False,,,,,,5955,15,71,30371,500
2721,1997-11-14,monthly,Ostrava - mesto,2,0.0,False,,,,,,25224,50,27,54888,300
2722,1997-07-24,monthly,Jesenik,1,0.0,False,,,,,,5820,33,32,35735,500
2723,1995-03-12,monthly,Prerov,1,0.0,False,,,,,,12479,22,105,42316,800
2724,1996-08-09,monthly,Praha - zapad,1,0.0,False,,,,,,23571,70,58,79367,500
2725,1997-04-02,monthly,Usti nad Orlici,1,1.0,True,69624.0,1934.0,36.0,C,False,30375,59,45,85486,1100
2726,1995-04-20,monthly,Pisek,1,1.0,False,,,,,,34083,41,90,114178,200
2727,1995-10-25,monthly,Hl.m. Praha,1,0.0,False,,,,,,21112,22,79,62803,300
2729,1995-01-16,monthly,Teplice,1,0.0,False,,,,,,19650,38,109,85624,700
2730,1996-05-02,monthly,Cheb,1,0.0,False,,,,,,3427,15,65,28013,1000
2731,1995-09-26,monthly,Hl.m. Praha,1,1.0,False,,,,,,34278,19,79,77021,300
2732,1993-07-27,monthly,Kolin,1,0.0,False,,,,,,49684,52,166,142272,800
2733,1993-12-22,monthly,Sumperk,1,0.0,False,,,,,,3488,42,117,38941,700
2734,1996-12-16,monthly,Blansko,1,0.0,False,,,,,,12344,46,59,53969,500
2736,1993-07-02,monthly,Olomouc,2,0.0,False,,,,,,14112,33,139,43747,500
2737,1996-07-06,monthly,Jesenik,1,0.0,False,,,,,,28781,67,62,82656,800
2738,1993-11-12,monthly,Usti nad Labem,1,0.0,False,,,,,,21495,65,132,65567,800
2739,1993-11-29,monthly,Kromeriz,1,0.0,False,,,,,,10322,7,128,46473,600
2740,1994-05-08,monthly,Ceske Budejovice,1,0.0,False,,,,,,33189,64,114,80489,400
2741,1993-06-07,monthly,Cesky Krumlov,2,1.0,False,,,,,,49629,91,139,164580,1100
2742,1994-10-15,monthly,Cheb,1,1.0,False,,,,,,23312,53,104,72233,700
2743,1997-05-22,monthly,Trutnov,1,0.0,False,,,,,,30399,37,39,66158,200
2745,1997-09-28,monthly,Prostejov,1,0.0,False,,,,,,29672,12,33,71993,700
2746,1996-08-23,monthly,Karlovy Vary,2,0.0,False,,,,,,6556,36,54,42755,1100
2747,1994-08-14,monthly,Hl.m. Praha,2,0.0,False,,,,,,8610,33,111,40760,200
2749,1994-05-23,monthly,Hl.m. Praha,2,1.0,False,,,,,,48467,7,173,158864,400
2750,1995-04-13,monthly,Rakovnik,1,0.0,False,,,,,,9564,35,110,52353,500
2751,1995-04-28,monthly,Tachov,1,0.0,False,,,,,,9882,8,107,60807,600
2752,1996-05-15,monthly,Ostrava - mesto,1,0.0,False,,,,,,48848,1,94,108069,500
2753,1996-02-13,monthly,Plzen - mesto,2,0.0,True,66432.0,2768.0,24.0,C,False,33032,59,70,69032,700
2755,1995-01-26,monthly,Strakonice,1,0.0,False,,,,,,5651,55,91,34981,400
2756,1997-10-21,monthly,Karlovy Vary,1,0.0,False,,,,,,30594,37,30,66127,700
2757,1996-05-14,monthly,Brno - mesto,2,0.0,False,,,,,,3116,42,59,22870,300
2758,1993-05-19,monthly,Karvina,1,0.0,False,,,,,,11000,31,179,70579,900
2759,1996-10-23,monthly,Nachod,1,0.0,False,,,,,,49660,32,65,138753,900
2760,1997-03-14,monthly,Praha - vychod,1,1.0,False,,,,,,22380,56,49,68441,900
2761,1996-12-26,monthly,Hl.m. Praha,1,0.0,False,,,,,,27152,18,49,53880,900
2762,1993-03-20,monthly,Prachatice,1,0.0,True,111384.0,4641.0,24.0,A,False,49388,25,218,166548,500
2763,1993-02-11,monthly,Zlin,1,0.0,False,,,,,,49691,57,184,149581,200
2764,1996-08-15,monthly,Blansko,1,1.0,False,,,,,,24856,55,59,93926,1100
2765,1997-09-20,monthly,Jesenik,1,0.0,False,,,,,,12300,33,32,38208,400
2766,1997-02-20,monthly,Tachov,1,1.0,False,,,,,,12800,26,59,69906,1100
2767,1996-03-23,monthly,Brno - mesto,2,0.0,False,,,,,,28964,30,71,81820,600
2768,1993-12-20,monthly,Opava,1,0.0,False,,,,,,11100,28,148,44803,900
2770,1993-12-25,monthly,Havlickuv Brod,1,0.0,False,,,,,,8500,15,151,47030,1100
2771,1993-08-18,monthly,Litomerice,2,0.0,False,,,,,,29343,47,130,68841,400
2772,1996-02-24,monthly,Praha - zapad,1,0.0,False,,,,,,17088,15,82,76814,300
2773,1996-06-23,monthly,Louny,1,1.0,False,,,,,,25761,23,62,68730,800
2774,1996-02-05,monthly,Havlickuv Brod,1,0.0,False,,,,,,9900,19,78,36463,300
2775,1997-12-08,monthly,Sokolov,2,0.0,False,,,,,,51832,100,27,99583,1000
2776,1997-08-10,monthly,Cheb,2,0.0,False,,,,,,4760,55,29,26087,500
2777,1996-12-25,monthly,Uherske Hradiste,1,0.0,False,,,,,,10100,500,14,30600,700
2778,1993-12-30,monthly,Louny,1,0.0,False,,,,,,19563,7,122,50658,500
2779,1993-06-15,monthly,Opava,1,1.0,False,,,,,,25962,49,135,97934,1100
2780,1995-12-29,monthly,Vyskov,1,1.0,False,,,,,,21008,10,74,73556,600
2781,1995-06-20,monthly,Jindrichuv Hradec,1,0.0,False,,,,,,48611,71,154,113230,200
2782,1997-02-27,monthly,Hl.m. Praha,1,0.0,False,,,,,,39042,12,47,90998,700
2783,1995-11-23,monthly,Hradec Kralove,1,1.0,False,,,,,,46054,22,137,88964,300
2784,1997-10-30,monthly,Teplice,1,0.0,False,,,,,,6778,43,25,40536,300
2787,1997-12-07,monthly,Hl.m. Praha,1,0.0,False,,,,,,29704,99,27,66180,900
2788,1994-10-12,monthly,Brno - mesto,2,0.0,False,,,,,,20664,36,104,56285,300
2789,1994-01-01,monthly,Ceske Budejovice,1,0.0,False,,,,,,19125,46,129,93470,600
2790,1994-10-18,monthly,Hl.m. Praha,1,0.0,False,,,,,,23522,43,116,121001,200
2791,1997-12-19,monthly,Klatovy,2,0.0,False,,,,,,5372,38,22,26198,1100
2792,1996-08-26,monthly,Hl.m. Praha,1,0.0,False,,,,,,12300,13,71,47084,300
2793,1993-10-09,monthly,Pardubice,2,0.0,False,,,,,,3452,47,121,26966,800
2794,1996-08-08,monthly,Ostrava - mesto,1,0.0,False,,,,,,18284,6,56,43655,-8331
2795,1996-08-20,monthly,Praha - zapad,2,0.0,False,,,,,,29420,35,60,68018,300
2797,1997-02-26,monthly,Ostrava - mesto,1,0.0,False,,,,,,27784,12,47,63582,500
2798,1994-08-24,monthly,Karvina,1,0.0,False,,,,,,29714,24,112,66517,200
2800,1997-05-08,monthly,Usti nad Labem,1,1.0,False,,,,,,29012,57,42,67283,900
2801,1996-09-23,monthly,Praha - zapad,1,0.0,False,,,,,,5962,5,51,46392,900
2802,1993-09-16,monthly,Hl.m. Praha,1,0.0,False,,,,,,9200,30,156,38948,900
2803,1995-12-01,monthly,Jihlava,1,1.0,False,,,,,,49588,70,97,151716,300
2804,1996-02-22,monthly,Blansko,1,0.0,False,,,,,,14800,18,75,57876,900
2805,1996-05-20,monthly,Most,1,0.0,False,,,,,,3026,42,59,22346,1000
2806,1997-06-26,monthly,Blansko,1,0.0,False,,,,,,14352,12,41,48176,500
2807,1996-10-04,monthly,Havlickuv Brod,1,0.0,False,,,,,,49947,61,47,86400,13393
2808,1994-12-18,monthly,Hl.m. Praha,1,0.0,False,,,,,,46553,61,78,95292,700
2809,1994-12-08,monthly,Opava,1,0.0,False,,,,,,21986,70,100,52825,700
2810,1995-03-16,monthly,Zdar nad Sazavou,1,0.0,False,,,,,,17118,45,101,48178,1000
2811,1996-01-02,monthly,Kladno,1,1.0,False,,,,,,49680,77,101,155147,1747
2812,1996-07-05,monthly,Pisek,1,0.0,False,,,,,,36765,60,61,70847,200
2813,1993-12-15,monthly,Karlovy Vary,2,0.0,False,,,,,,21633,44,123,63825,800
2814,1993-04-25,monthly,Olomouc,1,0.0,False,,,,,,4544,28,133,34686,500
2816,1997-05-04,monthly,Ostrava - mesto,2,0.0,False,,,,,,26606,56,43,64708,1100
2817,1993-04-07,monthly,Breclav,1,1.0,False,,,,,,20508,46,140,91442,13672
2818,1993-07-21,monthly,Teplice,2,1.0,False,,,,,,61533,52,137,133514,1000
2819,1994-07-16,monthly,Jablonec n. Nisou,2,0.0,False,,,,,,26648,47,114,91120,900
2820,1997-12-11,monthly,Liberec,1,0.0,False,,,,,,5175,38,23,26406,300
2821,1996-07-12,monthly,Brno - mesto,1,0.0,False,,,,,,13624,43,64,40243,1000
2823,1993-04-18,monthly,Hodonin,2,0.0,False,,,,,,3316,43,133,28536,300
2824,1993-10-20,monthly,Praha - zapad,1,1.0,True,50460.0,841.0,60.0,C,False,22928,33,135,122482,800
2825,1996-07-10,monthly,Brno - mesto,1,1.0,False,,,,,,35790,70,62,77540,1000
2826,1996-11-20,monthly,Jablonec n. Nisou,2,0.0,False,,,,,,21934,41,52,58705,300
2827,1996-12-18,monthly,Karvina,1,0.0,False,,,,,,31402,51,52,111656,300
2829,1997-08-18,monthly,Zdar nad Sazavou,1,0.0,False,,,,,,31163,23,46,47095,500
2830,1995-08-04,monthly,Strakonice,1,0.0,False,,,,,,20570,47,90,55773,900
2831,1997-11-10,monthly,Hl.m. Praha,1,0.0,False,,,,,,34911,64,29,79423,1100
2832,1997-11-22,monthly,Pribram,1,0.0,False,,,,,,3244,41,23,20858,700
2833,1995-08-30,monthly,Zlin,1,0.0,False,,,,,,4455,3,77,25597,400
2834,1995-10-14,monthly,Karvina,1,1.0,False,,,,,,28678,54,79,81066,1000
2835,1995-10-03,monthly,Opava,1,0.0,False,,,,,,46542,1,107,80997,200
2836,1995-11-18,monthly,Havlickuv Brod,2,1.0,False,,,,,,28152,56,83,76407,1100
2837,1996-06-02,monthly,Nachod,1,0.0,False,,,,,,31725,55,63,62166,500
2839,1995-04-04,monthly,Karvina,1,0.0,False,,,,,,30044,69,94,73396,800
2840,1994-10-09,monthly,Cesky Krumlov,1,0.0,False,,,,,,49631,68,125,141848,400
2841,1993-07-27,monthly,Novy Jicin,2,0.0,False,,,,,,13515,13,141,42352,1100
2842,1993-12-29,monthly,Ceske Budejovice,1,0.0,False,,,,,,3225,39,117,25625,200
2843,1997-03-29,monthly,Sokolov,2,0.0,False,,,,,,26357,10,44,57709,600
2844,1996-01-19,monthly,Hradec Kralove,1,0.0,False,,,,,,31712,38,72,90402,400
2845,1997-08-21,monthly,Uherske Hradiste,1,1.0,False,,,,,,32302,42,34,85756,1000
2846,1997-09-27,monthly,Hl.m. Praha,1,0.0,False,,,,,,6134,19,28,30024,800
2847,1994-05-08,monthly,Prerov,1,0.0,False,,,,,,11667,69,135,60845,1100
2849,1993-09-16,monthly,Hl.m. Praha,1,0.0,False,,,,,,6677,65,124,35172,900
2850,1997-11-22,monthly,Hodonin,1,0.0,False,,,,,,3057,19,23,20065,400
2851,1995-12-02,monthly,Pelhrimov,1,0.0,False,,,,,,48037,78,128,85960,700
2852,1996-12-29,monthly,Karvina,1,0.0,False,,,,,,11600,700,15,36400,1000
2853,1995-09-08,monthly,Brno - mesto,1,0.0,False,,,,,,10200,13,108,77940,600
2854,1997-01-18,monthly,Hl.m. Praha,1,1.0,False,,,,,,30237,42,48,113359,500
2855,1995-08-21,monthly,Plzen - jih,1,0.0,False,,,,,,4189,35,77,52182,400
2856,1995-03-18,monthly,Klatovy,1,0.0,False,,,,,,21390,41,93,52672,600
2857,1997-04-28,monthly,Prachatice,2,0.0,False,,,,,,49096,21,54,142118,900
2858,1995-08-22,monthly,Breclav,1,0.0,False,,,,,,13769,26,99,54412,200
2859,1993-10-23,monthly,Praha - zapad,2,0.0,False,,,,,,49156,19,165,143332,1637
2861,1993-02-10,monthly,Louny,1,0.0,False,,,,,,5915,55,137,38705,300
2862,1993-06-07,monthly,Decin,1,1.0,False,,,,,,36070,61,135,77241,14170
2863,1996-01-21,monthly,Ceske Budejovice,2,0.0,False,,,,,,13878,22,89,62604,200
2864,1996-03-16,monthly,Brno - mesto,2,0.0,False,,,,,,21989,49,74,64447,800
2865,1995-03-03,monthly,Hl.m. Praha,1,0.0,False,,,,,,18102,43,94,51538,200
2866,1995-09-13,monthly,Hradec Kralove,1,0.0,False,,,,,,26037,54,82,76269,900
2867,1993-11-04,monthly,Sokolov,1,1.0,False,,,,,,33800,59,139,141450,900
2868,1994-06-15,monthly,Hl.m. Praha,2,0.0,False,,,,,,4960,60,105,32440,800
2869,1996-09-27,monthly,Frydek - Mistek,1,0.0,False,,,,,,5289,19,52,30874,200
2870,1996-06-18,monthly,Hl.m. Praha,1,0.0,False,,,,,,13166,27,76,62070,800
2871,1995-10-30,monthly,Usti nad Orlici,1,0.0,False,,,,,,6683,17,73,35077,600
2872,1996-09-04,monthly,Hl.m. Praha,1,0.0,True,268320.0,4472.0,60.0,C,False,18224,43,60,49190,200
2873,1996-12-13,monthly,Karvina,2,0.0,False,,,,,,23400,65,57,83328,1100
2874,1997-04-02,monthly,Ceska Lipa,1,0.0,False,,,,,,3100,9,43,17363,400
2875,1996-12-24,monthly,Prachatice,1,0.0,False,,,,,,26031,29,50,78855,800
2876,1993-04-22,monthly,Usti nad Orlici,1,0.0,False,,,,,,26078,28,140,65398,200
2877,1995-06-04,monthly,Litomerice,1,1.0,False,,,,,,66615,197,87,132660,800
2878,1997-06-14,monthly,Hl.m. Praha,2,0.0,False,,,,,,6863,39,34,28152,700
2879,1997-10-14,monthly,Cesky Krumlov,2,0.0,False,,,,,,16185,40,32,41425,600
2880,1993-06-16,monthly,Novy Jicin,1,0.0,False,,,,,,25931,46,138,65160,600
2881,1993-01-04,monthly,Karvina,1,0.0,False,,,,,,14600,20,182,66268,700
2882,1996-07-20,monthly,Chrudim,1,0.0,False,,,,,,49850,42,53,119173,121
2883,1997-06-29,monthly,Vsetin,1,0.0,False,,,,,,5237,13,34,30078,200
2884,1993-02-08,monthly,Hl.m. Praha,1,0.0,False,,,,,,10600,19,185,105066,1100
2885,1996-09-04,monthly,Hl.m. Praha,1,0.0,False,,,,,,29229,68,58,107103,800
2886,1994-04-08,monthly,Hl.m. Praha,1,0.0,False,,,,,,8000,46,140,40797,900
2887,1996-07-13,monthly,Sumperk,1,0.0,False,,,,,,33096,70,60,75645,900
2888,1996-05-23,monthly,Prachatice,2,0.0,False,,,,,,4006,50,59,22031,700
2889,1996-03-23,monthly,Mlada Boleslav,1,0.0,False,,,,,,56037,40,67,123527,900
2890,1996-02-07,monthly,Jesenik,1,0.0,False,,,,,,34782,72,72,74362,500
2891,1997-05-28,monthly,Havlickuv Brod,1,0.0,False,,,,,,28242,13,39,54842,300
2892,1997-12-16,monthly,Zlin,2,0.0,False,,,,,,11700,100,12,37900,200
2893,1996-02-08,monthly,Most,1,0.0,False,,,,,,3382,50,65,25255,700
2894,1993-08-28,monthly,Pelhrimov,1,0.0,False,,,,,,49775,121,179,171642,1100
2895,1993-03-09,monthly,Prachatice,1,0.0,False,,,,,,27219,45,143,64151,300
2896,1993-03-30,monthly,Rokycany,1,0.0,False,,,,,,3221,41,135,28363,400
2897,1997-10-11,monthly,Trutnov,1,1.0,False,,,,,,49581,154,49,144761,800
2898,1996-11-23,monthly,Brno - mesto,2,0.0,False,,,,,,25090,28,52,71123,800
2899,1997-04-03,monthly,Teplice,1,1.0,False,,,,,,35403,69,43,86567,1100
2900,1997-05-14,monthly,Strakonice,1,0.0,False,,,,,,43882,11,16,60583,500
2901,1997-04-09,monthly,Hl.m. Praha,1,0.0,False,,,,,,12700,54,53,64321,600
2902,1993-01-28,monthly,Ceska Lipa,1,0.0,False,,,,,,30320,7,144,74805,200
2903,1994-05-19,monthly,Louny,2,0.0,False,,,,,,33170,50,112,80947,300
2904,1996-03-20,monthly,Rakovnik,1,0.0,False,,,,,,23919,31,79,69540,-2364
2905,1994-10-03,monthly,Ostrava - mesto,1,0.0,False,,,,,,18953,48,106,87654,1000
2906,1996-09-20,monthly,Semily,1,0.0,False,,,,,,24176,32,59,60941,200
2907,1993-09-09,monthly,Karvina,2,0.0,False,,,,,,6891,55,125,33902,700
2908,1997-03-16,monthly,Trebic,1,1.0,False,,,,,,25456,50,44,82822,600
2909,1996-04-04,monthly,Jihlava,1,0.0,False,,,,,,15832,37,80,62503,200
2910,1997-10-21,monthly,Frydek - Mistek,1,1.0,True,437460.0,7291.0,60.0,C,False,65622,49,29,101929,900
2911,1995-02-25,monthly,Decin,1,0.0,False,,,,,,17052,13,110,76947,900
2912,1994-07-30,monthly,Ostrava - mesto,1,1.0,True,380160.0,6336.0,60.0,C,False,49403,88,156,157338,1100
2913,1993-12-28,monthly,Mlada Boleslav,1,0.0,False,,,,,,4471,14,117,23455,1100
2914,1996-09-08,monthly,Kladno,1,0.0,False,,,,,,11676,21,67,47089,300
2915,1993-07-23,monthly,Hodonin,1,1.0,False,,,,,,71974,52,135,137319,500
2916,1996-12-03,monthly,Kutna Hora,1,0.0,False,,,,,,18976,73,54,54819,1000
2917,1996-08-08,monthly,Frydek - Mistek,1,0.0,False,,,,,,25320,78,59,59643,300
2919,1995-05-10,monthly,Vsetin,1,0.0,False,,,,,,20945,38,91,51633,200
2920,1997-11-13,monthly,Opava,1,0.0,False,,,,,,33056,67,27,62936,200
2921,1996-09-21,monthly,Brno - mesto,1,0.0,False,,,,,,20553,30,59,49010,500
2922,1994-06-06,monthly,Jindrichuv Hradec,1,0.0,False,,,,,,47032,62,122,141166,200
2923,1995-01-10,monthly,Hradec Kralove,1,0.0,False,,,,,,4179,50,91,27076,500
2924,1994-10-16,monthly,Breclav,1,0.0,False,,,,,,15808,42,102,53301,700
2925,1993-01-10,monthly,Hl.m. Praha,1,0.0,False,,,,,,9669,20,161,41716,1000
2926,1993-01-14,monthly,Svitavy,1,0.0,False,,,,,,15876,48,153,62464,600
2927,1997-08-04,monthly,Litomerice,1,1.0,False,,,,,,46319,89,30,113126,300
2928,1993-12-14,monthly,Brno - venkov,1,0.0,False,,,,,,5531,60,117,33666,500
2929,1996-04-06,monthly,Trutnov,1,0.0,False,,,,,,54874,113,68,123165,400
2930,1996-08-24,monthly,Hl.m. Praha,1,0.0,False,,,,,,49011,42,82,148231,900
2931,1995-05-04,monthly,Liberec,1,0.0,False,,,,,,4326,13,89,27352,500
2932,1993-05-04,monthly,Olomouc,2,0.0,False,,,,,,49972,34,179,146481,500
2933,1993-06-18,monthly,Praha - vychod,2,0.0,True,272520.0,4542.0,60.0,C,False,48618,13,177,175151,1100
2934,1996-10-08,monthly,Hl.m. Praha,1,1.0,False,,,,,,48765,4,71,133278,1000
2935,1995-05-15,monthly,Frydek - Mistek,1,0.0,False,,,,,,3150,40,83,22224,200
2936,1996-03-27,monthly,Beroun,1,0.0,True,504000.0,8400.0,60.0,C,False,14500,11,95,59151,200
2937,1997-02-25,monthly,Hl.m. Praha,1,0.0,False,,,,,,4845,48,41,25025,800
2938,1993-08-04,monthly,Hl.m. Praha,1,0.0,False,,,,,,49713,76,194,147593,400
2939,1997-06-28,monthly,Kolin,1,0.0,False,,,,,,5680,21,33,29212,200
2940,1993-06-24,monthly,Brno - mesto,1,0.0,False,,,,,,49971,20,154,141487,1000
2942,1997-09-24,monthly,Chrudim,1,0.0,False,,,,,,9500,17,37,48605,1100
2944,1996-01-11,monthly,Domazlice,2,0.0,False,,,,,,20000,17,95,55855,1000
2945,1996-07-11,monthly,Kutna Hora,2,0.0,False,,,,,,5959,57,56,25458,300
2946,1996-05-07,monthly,Brno - mesto,1,0.0,False,,,,,,4008,12,65,22065,1100
2947,1996-08-09,monthly,Hodonin,2,0.0,False,,,,,,5196,17,59,35569,1000
2949,1994-10-21,monthly,Hl.m. Praha,2,0.0,False,,,,,,6410,65,97,34839,400
2950,1996-06-28,monthly,Uherske Hradiste,1,0.0,False,,,,,,29834,11,63,71237,1000
2951,1993-09-06,monthly,Chrudim,1,0.0,False,,,,,,17561,36,130,82102,200
2952,1997-04-28,monthly,Znojmo,1,0.0,False,,,,,,4833,53,37,29017,900
2953,1996-09-02,monthly,Hl.m. Praha,1,1.0,False,,,,,,10700,22,73,61414,900
2954,1997-04-08,monthly,Hl.m. Praha,1,1.0,False,,,,,,35696,61,43,86794,700
2955,1996-09-27,monthly,Bruntal,1,0.0,False,,,,,,5079,55,51,30584,900
2956,1997-06-10,monthly,Cesky Krumlov,1,0.0,False,,,,,,21752,63,41,57218,400
2957,1995-07-28,monthly,Klatovy,1,0.0,False,,,,,,32264,17,85,78136,500
2958,1993-09-19,monthly,Rychnov nad Kneznou,1,0.0,False,,,,,,5265,4,123,28718,400
2959,1994-02-25,monthly,Mlada Boleslav,1,1.0,False,,,,,,49372,18,147,141814,-11712
2960,1994-09-20,monthly,Prachatice,1,0.0,False,,,,,,19989,30,108,48961,1100
2961,1996-07-12,monthly,Nymburk,1,0.0,False,,,,,,5012,66,55,33899,400
2962,1993-05-30,monthly,Hl.m. Praha,1,0.0,True,31248.0,2604.0,12.0,A,False,49787,80,164,156950,1000
2963,1996-12-09,monthly,Tachov,1,1.0,False,,,,,,22728,64,51,60491,1000
2964,1997-01-09,monthly,Olomouc,2,0.0,False,,,,,,4398,11,49,28637,300
2965,1995-10-10,monthly,Kutna Hora,1,0.0,False,,,,,,5617,50,73,34849,900
2966,1997-03-27,monthly,Decin,1,1.0,False,,,,,,47178,3,64,130528,1100
2967,1996-11-13,monthly,Louny,1,0.0,False,,,,,,20788,54,53,50081,400
2968,1995-02-05,monthly,Cesky Krumlov,2,1.0,False,,,,,,53322,93,95,107797,1100
2969,1995-05-26,monthly,Rokycany,1,0.0,False,,,,,,11000,100,28,38600,300
2970,1993-01-22,monthly,Prostejov,2,0.0,False,,,,,,14487,23,143,52614,400
2972,1993-11-23,monthly,Pribram,1,1.0,False,,,,,,49893,53,140,162756,500
2973,1996-08-15,monthly,Cheb,1,1.0,False,,,,,,24554,47,58,58034,500
2974,1993-03-13,monthly,Nymburk,2,0.0,False,,,,,,5582,4,135,54302,1100
2976,1996-08-19,monthly,Rakovnik,1,0.0,False,,,,,,24840,41,59,64055,800
2977,1996-06-20,monthly,Plzen - sever,1,0.0,False,,,,,,57447,50,63,134018,1100
2978,1995-01-06,monthly,Ostrava - mesto,1,0.0,False,,,,,,10100,17,118,35058,600
2979,1997-11-22,monthly,Praha - vychod,1,0.0,False,,,,,,5241,21,25,24196,700
2980,1993-12-09,monthly,Zdar nad Sazavou,2,0.0,False,,,,,,4974,51,117,28624,1000
2981,1997-01-11,monthly,Nachod,1,0.0,False,,,,,,8200,10,56,25987,600
2982,1996-06-04,monthly,Prachatice,2,1.0,True,41256.0,3438.0,12.0,C,False,73128,217,67,138939,900
2983,1996-07-25,monthly,Havlickuv Brod,1,0.0,False,,,,,,10100,18,68,51668,1000
2985,1993-04-06,monthly,Novy Jicin,1,0.0,False,,,,,,4519,12,139,40601,400
2986,1996-04-09,monthly,Vyskov,1,1.0,True,24792.0,1033.0,24.0,C,False,35144,68,65,91488,500
2987,1993-09-16,monthly,Pisek,1,0.0,False,,,,,,35324,48,127,83115,700
2989,1993-11-28,monthly,Kladno,1,0.0,False,,,,,,5093,11,120,35126,600
2990,1996-09-16,monthly,Sokolov,1,1.0,False,,,,,,13300,29,70,56133,900
2991,1993-05-22,monthly,Prachatice,2,0.0,False,,,,,,33540,35,135,84029,600
2992,1997-07-11,monthly,Hradec Kralove,1,0.0,False,,,,,,17073,56,38,54794,900
2994,1996-05-03,monthly,Vsetin,1,1.0,True,48744.0,1354.0,36.0,C,False,28604,54,67,75877,900
2995,1996-12-14,monthly,Trutnov,1,0.0,False,,,,,,48315,3,45,108137,-5285
2996,1994-05-17,monthly,Brno - mesto,1,0.0,False,,,,,,20343,49,120,71605,400
2997,1997-09-09,monthly,Teplice,1,0.0,False,,,,,,12800,11,42,31970,1100
2998,1997-11-09,monthly,Tabor,1,1.0,False,,,,,,33231,66,30,66690,300
2999,1996-10-08,monthly,Zdar nad Sazavou,2,0.0,False,,,,,,8300,45,68,37921,1000
3000,1993-07-14,monthly,Plzen - sever,1,0.0,False,,,,,,11300,45,145,74493,1000
3001,1993-03-24,monthly,Hl.m. Praha,1,0.0,False,,,,,,48992,18,242,88118,400
3003,1993-11-27,monthly,Pisek,1,1.0,False,,,,,,45444,20,101,115903,500
3004,1996-08-22,monthly,Praha - zapad,1,0.0,False,,,,,,4641,38,53,23905,700
3006,1995-01-01,monthly,Zlin,2,0.0,False,,,,,,6416,17,97,34586,200
3007,1993-02-02,monthly,Jindrichuv Hradec,1,0.0,False,,,,,,33678,55,144,77118,800
3008,1993-02-27,monthly,Olomouc,1,0.0,False,,,,,,6934,70,137,71364,200
3009,1996-01-26,monthly,Hl.m. Praha,2,0.0,False,,,,,,4109,33,67,28692,900
3010,1995-09-13,monthly,Nachod,1,1.0,False,,,,,,32110,27,64,83279,800
3011,1993-09-01,monthly,Zlin,1,0.0,False,,,,,,3271,10,129,23208,400
3012,1997-04-18,monthly,Semily,1,1.0,False,,,,,,11300,30,51,54068,600
3013,1997-12-09,monthly,Opava,1,0.0,False,,,,,,4714,15,27,22844,4714
3015,1996-06-15,monthly,Prachatice,1,0.0,False,,,,,,3222,42,57,28619,900
3016,1996-02-23,monthly,Plzen - mesto,1,0.0,False,,,,,,23170,19,74,58358,700
3017,1994-08-12,monthly,Prerov,1,0.0,False,,,,,,28791,66,106,68318,700
3018,1996-12-03,monthly,Chomutov,1,0.0,False,,,,,,47767,14,57,159656,-1969
3019,1996-04-21,monthly,Decin,2,0.0,False,,,,,,25343,29,66,57812,300
3020,1996-08-09,monthly,Beroun,1,0.0,False,,,,,,42928,10,108,88152,900
3021,1996-04-20,monthly,Praha - vychod,1,0.0,True,155616.0,3242.0,48.0,C,False,29176,36,67,62154,300
3022,1996-10-30,monthly,Zlin,1,0.0,False,,,,,,4755,69,49,31938,700
3023,1997-10-14,monthly,Jablonec n. Nisou,1,0.0,False,,,,,,6121,15,31,37303,6121
3024,1996-12-18,monthly,Hl.m. Praha,2,0.0,False,,,,,,6713,51,46,37932,400
3025,1997-12-27,monthly,Klatovy,1,0.0,False,,,,,,6367,13,23,31034,800
3026,1993-02-18,monthly,Karlovy Vary,1,0.0,False,,,,,,31110,39,143,114166,400
3027,1996-04-29,monthly,Uherske Hradiste,2,0.0,False,,,,,,4479,16,61,27922,1000
3028,1993-09-15,monthly,Plzen - jih,1,0.0,False,,,,,,4214,3,123,26167,400
3029,1996-12-24,monthly,Havlickuv Brod,1,0.0,False,,,,,,5978,25,46,32671,700
3030,1994-06-22,monthly,Znojmo,1,0.0,False,,,,,,3132,50,105,28543,800
3031,1997-03-10,monthly,Trutnov,1,0.0,False,,,,,,4184,14,45,25120,4184
3032,1993-06-07,monthly,Kolin,1,0.0,False,,,,,,6605,65,130,54445,300
