"account_id","open_date","statement_frequency","district_name","num_customers","credit_cards","loan","loan_amount","loan_payments","loan_term","loan_status","loan_default","max_withdrawal","min_withdrawal","cc_payments","max_balance","min_balance"
2982,"1996-06-04","monthly","Prachatice",1,1,TRUE,41256,3438,12,"C",FALSE,73128,217,123,138939,900
2983,"1996-07-25","monthly","Havlickuv Brod",1,0,FALSE,NA,NA,NA,NA,NA,10100,18,141,51668,1000
2985,"1993-04-06","monthly","Novy Jicin",1,0,FALSE,NA,NA,NA,NA,NA,4519,12,76,40601,400
2986,"1996-04-09","monthly","Vyskov",1,1,TRUE,24792,1033,24,"C",FALSE,35144,68,30,91488,500
2987,"1993-09-16","monthly","Pisek",2,0,FALSE,NA,NA,NA,NA,NA,35324,48,48,83115,700
2989,"1993-11-28","monthly","Kladno",1,0,FALSE,NA,NA,NA,NA,NA,5093,11,99,35126,600
2990,"1996-09-16","monthly","Sokolov",2,1,FALSE,NA,NA,NA,NA,NA,13300,29,75,56133,900
2991,"1993-05-22","monthly","Prachatice",1,0,FALSE,NA,NA,NA,NA,NA,33540,35,64,84029,600
2992,"1997-07-11","monthly","Hradec Kralove",2,0,FALSE,NA,NA,NA,NA,NA,17073,56,123,54794,900
2994,"1996-05-03","monthly","Vsetin",1,1,TRUE,48744,1354,36,"C",FALSE,28604,54,100,75877,900
2995,"1996-12-14","monthly","Trutnov",1,0,FALSE,NA,NA,NA,NA,NA,48315,3,93,108137,-5285
2996,"1994-05-17","monthly","Brno - mesto",1,0,FALSE,NA,NA,NA,NA,NA,20343,49,67,71605,400
2997,"1997-09-09","monthly","Teplice",1,0,FALSE,NA,NA,NA,NA,NA,12800,11,78,31970,1100
2998,"1997-11-09","monthly","Tabor",1,1,FALSE,NA,NA,NA,NA,NA,33231,66,134,66690,300
2999,"1996-10-08","monthly","Zdar nad Sazavou",1,0,FALSE,NA,NA,NA,NA,NA,8300,45,96,37921,1000
3000,"1993-07-14","monthly","Plzen - sever",1,0,FALSE,NA,NA,NA,NA,NA,11300,45,38,74493,1000
3001,"1993-03-24","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,48992,18,58,88118,400
3003,"1993-11-27","monthly","Pisek",1,1,FALSE,NA,NA,NA,NA,NA,45444,20,129,115903,500
3004,"1996-08-22","monthly","Praha - zapad",2,0,FALSE,NA,NA,NA,NA,NA,4641,38,55,23905,700
3006,"1995-01-01","monthly","Zlin",1,0,FALSE,NA,NA,NA,NA,NA,6416,17,63,34586,200
3007,"1993-02-02","monthly","Jindrichuv Hradec",1,0,FALSE,NA,NA,NA,NA,NA,33678,55,71,77118,800
3008,"1993-02-27","monthly","Olomouc",2,0,FALSE,NA,NA,NA,NA,NA,6934,70,51,71364,200
3009,"1996-01-26","monthly","Hl.m. Praha",2,0,FALSE,NA,NA,NA,NA,NA,4109,33,117,28692,900
3010,"1995-09-13","monthly","Nachod",1,1,FALSE,NA,NA,NA,NA,NA,32110,27,160,83279,800
3011,"1993-09-01","monthly","Zlin",1,0,FALSE,NA,NA,NA,NA,NA,3271,10,106,23208,400
3012,"1997-04-18","monthly","Semily",2,1,FALSE,NA,NA,NA,NA,NA,11300,30,137,54068,600
3013,"1997-12-09","monthly","Opava",1,0,FALSE,NA,NA,NA,NA,NA,4714,15,26,22844,4714
3015,"1996-06-15","monthly","Prachatice",1,0,FALSE,NA,NA,NA,NA,NA,3222,42,123,28619,900
3016,"1996-02-23","monthly","Plzen - mesto",1,0,FALSE,NA,NA,NA,NA,NA,23170,19,35,58358,700
3017,"1994-08-12","monthly","Prerov",1,0,FALSE,NA,NA,NA,NA,NA,28791,66,131,68318,700
3018,"1996-12-03","monthly","Chomutov",2,0,FALSE,NA,NA,NA,NA,NA,47767,14,21,159656,-1969
3019,"1996-04-21","monthly","Decin",1,0,FALSE,NA,NA,NA,NA,NA,25343,29,55,57812,300
3020,"1996-08-09","monthly","Beroun",1,0,FALSE,NA,NA,NA,NA,NA,42928,10,40,88152,900
3021,"1996-04-20","monthly","Praha - vychod",1,0,TRUE,155616,3242,48,"C",FALSE,29176,36,32,62154,300
3022,"1996-10-30","monthly","Zlin",1,0,FALSE,NA,NA,NA,NA,NA,4755,69,61,31938,700
3023,"1997-10-14","monthly","Jablonec n. Nisou",1,0,FALSE,NA,NA,NA,NA,NA,6121,15,57,37303,6121
3024,"1996-12-18","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,6713,51,62,37932,400
3025,"1997-12-27","monthly","Klatovy",1,0,FALSE,NA,NA,NA,NA,NA,6367,13,176,31034,800
3026,"1993-02-18","monthly","Karlovy Vary",1,0,FALSE,NA,NA,NA,NA,NA,31110,39,50,114166,400
3027,"1996-04-29","monthly","Uherske Hradiste",1,0,FALSE,NA,NA,NA,NA,NA,4479,16,115,27922,1000
3028,"1993-09-15","monthly","Plzen - jih",1,0,FALSE,NA,NA,NA,NA,NA,4214,3,114,26167,400
3029,"1996-12-24","monthly","Havlickuv Brod",2,0,FALSE,NA,NA,NA,NA,NA,5978,25,40,32671,700
3030,"1994-06-22","monthly","Znojmo",1,0,FALSE,NA,NA,NA,NA,NA,3132,50,88,28543,800
3031,"1997-03-10","monthly","Trutnov",1,0,FALSE,NA,NA,NA,NA,NA,4184,14,34,25120,4184
3032,"1993-06-07","monthly","Kolin",1,0,FALSE,NA,NA,NA,NA,NA,6605,65,46,54445,300
3033,"1997-12-10","monthly","Jesenik",1,0,FALSE,NA,NA,NA,NA,NA,2902,40,79,21451,900
3036,"1994-04-10","monthly","Praha - vychod",2,0,FALSE,NA,NA,NA,NA,NA,49490,57,68,121318,900
3037,"1994-05-26","monthly","Chrudim",1,0,TRUE,277884,7719,36,"D",FALSE,47031,2,70,129394,-2507
3038,"1996-04-28","monthly","Praha - vychod",1,1,FALSE,NA,NA,NA,NA,NA,49732,12,43,157871,1000
3039,"1993-12-10","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,14104,46,154,86428,600
3040,"1996-08-03","monthly","Pelhrimov",2,0,FALSE,NA,NA,NA,NA,NA,3303,14,118,28527,1000
3041,"1996-04-04","monthly","Karvina",2,0,FALSE,NA,NA,NA,NA,NA,7500,13,117,37463,500
3042,"1993-09-16","monthly","Praha - vychod",1,0,FALSE,NA,NA,NA,NA,NA,22812,41,63,76336,500
3043,"1996-12-29","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,4152,54,88,22985,800
3044,"1996-09-14","monthly","Olomouc",2,0,FALSE,NA,NA,NA,NA,NA,4134,3,137,29879,500
3045,"1995-06-08","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,6079,60,39,36188,300
3046,"1997-08-11","monthly","Ostrava - mesto",1,0,FALSE,NA,NA,NA,NA,NA,11400,47,83,34482,1100
3047,"1993-02-17","monthly","Jindrichuv Hradec",1,0,FALSE,NA,NA,NA,NA,NA,3474,51,62,29807,600
3049,"1994-09-08","monthly","Trebic",1,0,FALSE,NA,NA,NA,NA,NA,9000,10,62,69434,1100
3050,"1993-05-08","monthly","Prostejov",1,1,TRUE,82896,6908,12,"A",FALSE,62168,131,43,116804,900
3051,"1996-01-01","monthly","Nymburk",2,1,FALSE,NA,NA,NA,NA,NA,49949,116,26,145458,800
3052,"1997-04-26","monthly","Chrudim",1,0,FALSE,NA,NA,NA,NA,NA,32371,40,136,53243,800
3053,"1993-08-23","monthly","Praha - zapad",1,0,FALSE,NA,NA,NA,NA,NA,19354,23,39,90732,900
3055,"1996-05-26","monthly","Cesky Krumlov",1,0,FALSE,NA,NA,NA,NA,NA,6814,31,133,43345,900
3056,"1993-12-22","monthly","Brno - venkov",2,0,FALSE,NA,NA,NA,NA,NA,4352,59,41,34324,1100
3057,"1997-07-23","monthly","Nymburk",1,0,FALSE,NA,NA,NA,NA,NA,27354,29,101,64301,600
3058,"1994-10-23","monthly","Chrudim",1,0,FALSE,NA,NA,NA,NA,NA,29270,30,57,77935,700
3059,"1997-02-15","monthly","Hl.m. Praha",1,1,FALSE,NA,NA,NA,NA,NA,33968,47,119,80056,700
3060,"1997-06-09","monthly","Opava",1,0,FALSE,NA,NA,NA,NA,NA,29126,70,68,62393,400
3061,"1995-11-08","monthly","Sumperk",2,0,FALSE,NA,NA,NA,NA,NA,2967,10,130,26464,300
3062,"1997-08-15","monthly","Pelhrimov",1,0,FALSE,NA,NA,NA,NA,NA,4467,14,126,28697,400
3063,"1993-05-26","monthly","Olomouc",1,0,FALSE,NA,NA,NA,NA,NA,3495,55,127,47183,1100
3064,"1993-05-23","monthly","Teplice",1,0,TRUE,15420,1285,12,"A",FALSE,13881,22,141,60755,1000
3066,"1996-08-12","monthly","Ostrava - mesto",2,0,FALSE,NA,NA,NA,NA,NA,19295,50,130,53841,700
3067,"1997-01-30","monthly","Nachod",1,0,FALSE,NA,NA,NA,NA,NA,8852,63,130,34928,800
3068,"1993-04-25","monthly","Kromeriz",1,0,FALSE,NA,NA,NA,NA,NA,6193,34,61,38231,500
3069,"1993-03-20","monthly","Zdar nad Sazavou",2,0,FALSE,NA,NA,NA,NA,NA,34734,39,70,115033,400
3070,"1997-08-21","monthly","Breclav",1,0,FALSE,NA,NA,NA,NA,NA,25080,32,90,62829,300
3071,"1996-10-03","monthly","Usti nad Labem",1,1,FALSE,NA,NA,NA,NA,NA,36399,71,104,87021,900
3072,"1993-06-05","monthly","Mlada Boleslav",2,0,FALSE,NA,NA,NA,NA,NA,33340,84,86,84311,1000
3075,"1997-06-25","monthly","Novy Jicin",1,0,FALSE,NA,NA,NA,NA,NA,5054,4,89,29190,400
3076,"1993-03-27","monthly","Brno - mesto",1,0,FALSE,NA,NA,NA,NA,NA,4164,23,96,28361,700
3077,"1997-04-16","monthly","Zlin",1,1,FALSE,NA,NA,NA,NA,NA,20978,50,41,71961,600
3078,"1993-07-16","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,3348,20,135,23086,200
3079,"1996-02-26","monthly","Pisek",2,0,FALSE,NA,NA,NA,NA,NA,3449,39,73,24125,1000
3080,"1995-10-29","monthly","Hodonin",1,0,FALSE,NA,NA,NA,NA,NA,5585,12,62,25637,400
3082,"1997-11-16","monthly","Decin",1,0,FALSE,NA,NA,NA,NA,NA,16868,41,128,35859,700
3083,"1997-03-18","monthly","Zdar nad Sazavou",1,0,FALSE,NA,NA,NA,NA,NA,34287,39,57,78816,200
3085,"1997-07-03","monthly","Zdar nad Sazavou",1,0,FALSE,NA,NA,NA,NA,NA,18350,33,97,49328,600
3086,"1993-11-02","monthly","Hl.m. Praha",1,1,FALSE,NA,NA,NA,NA,NA,31617,70,34,109688,800
3087,"1993-12-04","monthly","Cesky Krumlov",1,0,FALSE,NA,NA,NA,NA,NA,2900,9,153,26255,600
3088,"1996-03-08","monthly","Pisek",1,1,FALSE,NA,NA,NA,NA,NA,34148,70,80,71278,600
3090,"1996-12-10","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,49384,22,55,119655,500
3091,"1993-11-11","monthly","Beroun",2,0,FALSE,NA,NA,NA,NA,NA,23952,68,97,80841,200
3092,"1995-12-20","monthly","Nachod",2,0,FALSE,NA,NA,NA,NA,NA,5649,60,83,29245,1000
3093,"1996-11-21","monthly","Jindrichuv Hradec",1,0,FALSE,NA,NA,NA,NA,NA,32670,38,87,65682,500
3094,"1993-12-20","monthly","Breclav",1,0,FALSE,NA,NA,NA,NA,NA,23074,31,150,69014,600
3096,"1993-06-29","monthly","Frydek - Mistek",1,0,FALSE,NA,NA,NA,NA,NA,31026,9,81,68751,1000
3097,"1997-08-14","monthly","Zdar nad Sazavou",1,0,FALSE,NA,NA,NA,NA,NA,9600,36,54,27220,900
3098,"1996-09-16","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,11500,39,152,47235,600
3099,"1993-05-20","monthly","Karvina",1,0,FALSE,NA,NA,NA,NA,NA,6019,46,145,35211,800
3100,"1997-06-22","monthly","Znojmo",2,0,FALSE,NA,NA,NA,NA,NA,30372,30,205,56421,600
3101,"1994-02-27","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,2907,8,156,23908,700
3102,"1997-11-23","monthly","Decin",1,1,FALSE,NA,NA,NA,NA,NA,24513,29,37,62726,1100
3104,"1997-04-29","monthly","Hl.m. Praha",2,0,FALSE,NA,NA,NA,NA,NA,10700,6,121,42635,700
3105,"1997-11-21","monthly","Litomerice",1,0,FALSE,NA,NA,NA,NA,NA,3218,35,91,24631,1000
3107,"1993-11-20","monthly","Kolin",2,0,FALSE,NA,NA,NA,NA,NA,6300,68,138,103276,200
3108,"1993-03-14","monthly","Blansko",2,0,FALSE,NA,NA,NA,NA,NA,3063,18,123,20932,600
3109,"1995-04-08","monthly","Pisek",1,0,FALSE,NA,NA,NA,NA,NA,23106,1,97,66840,-6285
3110,"1997-01-12","monthly","Rychnov nad Kneznou",1,0,FALSE,NA,NA,NA,NA,NA,49874,6,84,123735,1000
3111,"1995-11-08","monthly","Prostejov",1,0,FALSE,NA,NA,NA,NA,NA,28278,58,56,73057,200
3112,"1994-08-12","monthly","Louny",1,1,TRUE,123216,2567,48,"C",FALSE,49926,55,59,155867,700
3113,"1993-08-16","monthly","Bruntal",1,1,FALSE,NA,NA,NA,NA,NA,49862,10,110,146810,-915
3114,"1996-06-15","monthly","Hl.m. Praha",1,1,FALSE,NA,NA,NA,NA,NA,41483,3,32,128229,700
3115,"1996-03-27","monthly","Ceske Budejovice",1,0,TRUE,321180,5353,60,"C",FALSE,48180,18,119,90257,700
3116,"1996-04-05","monthly","Brno - mesto",2,1,FALSE,NA,NA,NA,NA,NA,26637,60,33,85010,1100
3117,"1993-02-24","monthly","Decin",2,0,FALSE,NA,NA,NA,NA,NA,5355,57,134,29772,900
3118,"1996-03-10","monthly","Rychnov nad Kneznou",1,0,FALSE,NA,NA,NA,NA,NA,24468,43,74,69381,500
3119,"1997-05-02","monthly","Decin",1,0,FALSE,NA,NA,NA,NA,NA,3169,14,117,23070,1100
3120,"1996-06-20","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,5685,81,66,38370,400
3121,"1996-03-08","monthly","Nachod",1,0,FALSE,NA,NA,NA,NA,NA,4353,14,30,25948,1000
3122,"1997-05-12","monthly","Ostrava - mesto",1,0,FALSE,NA,NA,NA,NA,NA,11126,56,85,57000,1100
3124,"1995-06-13","monthly","Kutna Hora",1,1,FALSE,NA,NA,NA,NA,NA,22548,52,155,55037,500
3125,"1996-12-16","monthly","Litomerice",1,0,FALSE,NA,NA,NA,NA,NA,9552,35,65,32229,400
3126,"1996-09-03","monthly","Pelhrimov",1,0,FALSE,NA,NA,NA,NA,NA,10100,18,96,37703,400
3127,"1993-08-08","monthly","Zdar nad Sazavou",1,1,FALSE,NA,NA,NA,NA,NA,48901,75,131,137533,1100
3128,"1995-01-06","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,10244,20,99,72491,200
3129,"1993-12-05","monthly","Kolin",1,0,FALSE,NA,NA,NA,NA,NA,6727,17,124,36842,200
3130,"1996-03-20","monthly","Rakovnik",1,0,FALSE,NA,NA,NA,NA,NA,6359,47,51,94779,500
3131,"1995-10-23","monthly","Tabor",1,1,FALSE,NA,NA,NA,NA,NA,31880,28,47,70241,300
3132,"1995-10-08","monthly","Breclav",1,0,FALSE,NA,NA,NA,NA,NA,11200,17,117,35256,400
3133,"1993-06-14","monthly","Zdar nad Sazavou",1,0,FALSE,NA,NA,NA,NA,NA,29391,56,36,61083,1000
3134,"1994-04-29","monthly","Rychnov nad Kneznou",1,0,FALSE,NA,NA,NA,NA,NA,29927,8,79,80578,600
3135,"1993-12-27","monthly","Olomouc",1,0,FALSE,NA,NA,NA,NA,NA,30131,20,68,97585,200
3136,"1993-08-07","monthly","Jesenik",2,0,FALSE,NA,NA,NA,NA,NA,17144,75,94,86549,900
3137,"1996-12-15","monthly","Most",1,0,TRUE,253560,4226,60,"C",FALSE,38038,69,138,76510,900
3138,"1996-03-24","monthly","Litomerice",1,1,FALSE,NA,NA,NA,NA,NA,41361,52,42,41961,300
3139,"1995-08-30","monthly","Pribram",1,0,FALSE,NA,NA,NA,NA,NA,49720,53,31,71220,200
3140,"1997-05-13","monthly","Beroun",1,0,FALSE,NA,NA,NA,NA,NA,9798,40,66,36707,1000
3142,"1994-09-14","monthly","Benesov",1,0,FALSE,NA,NA,NA,NA,NA,6029,64,75,33603,200
3143,"1996-10-18","monthly","Louny",1,0,TRUE,130896,5454,24,"C",FALSE,12000,29,49,59233,300
3144,"1996-03-09","monthly","Bruntal",1,0,FALSE,NA,NA,NA,NA,NA,6085,55,75,26808,800
3145,"1993-12-03","monthly","Kladno",1,0,FALSE,NA,NA,NA,NA,NA,5611,18,134,45930,300
3146,"1993-10-26","monthly","Frydek - Mistek",1,0,FALSE,NA,NA,NA,NA,NA,8500,10,200,33061,300
3147,"1995-04-05","monthly","Brno - mesto",1,0,FALSE,NA,NA,NA,NA,NA,18993,36,68,81225,300
3148,"1995-11-19","monthly","Decin",1,0,FALSE,NA,NA,NA,NA,NA,9500,24,123,34051,400
3149,"1996-06-27","monthly","Hodonin",1,0,FALSE,NA,NA,NA,NA,NA,14200,9,123,58668,800
3151,"1996-02-21","monthly","Kutna Hora",1,1,FALSE,NA,NA,NA,NA,NA,17468,25,63,108602,200
3152,"1993-07-16","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,17883,43,36,58199,500
3153,"1996-07-05","monthly","Benesov",2,1,FALSE,NA,NA,NA,NA,NA,49455,132,83,144318,800
3154,"1997-07-02","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,33639,55,143,89400,400
3155,"1996-08-29","monthly","Plzen - sever",1,0,FALSE,NA,NA,NA,NA,NA,29062,9,79,67639,700
3157,"1993-09-10","monthly","Vsetin",1,0,FALSE,NA,NA,NA,NA,NA,6273,19,160,54191,400
3158,"1996-10-03","monthly","Novy Jicin",1,0,FALSE,NA,NA,NA,NA,NA,3151,10,75,28062,200
3160,"1994-06-19","monthly","Domazlice",1,1,FALSE,NA,NA,NA,NA,NA,34504,46,77,105068,400
3161,"1996-08-26","monthly","Rychnov nad Kneznou",2,0,TRUE,30012,2501,12,"C",FALSE,43783,12,130,127752,700
3163,"1997-05-24","monthly","Usti nad Labem",1,1,FALSE,NA,NA,NA,NA,NA,49231,9,30,123108,500
3164,"1993-12-24","monthly","Decin",1,0,FALSE,NA,NA,NA,NA,NA,6154,49,115,39658,1000
3166,"1993-08-10","monthly","Novy Jicin",2,1,TRUE,177744,3703,48,"D",FALSE,49311,10,39,145957,-2486
3167,"1994-08-08","monthly","Pisek",2,1,FALSE,NA,NA,NA,NA,NA,31886,81,58,100113,200
3168,"1993-02-20","monthly","Most",1,0,FALSE,NA,NA,NA,NA,NA,6303,69,105,43511,1000
3169,"1997-12-19","monthly","Prachatice",2,0,FALSE,NA,NA,NA,NA,NA,27620,38,47,54879,500
3170,"1996-01-12","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,13100,46,46,45753,900
3171,"1993-09-28","monthly","Trebic",1,0,FALSE,NA,NA,NA,NA,NA,4848,14,36,28477,900
3172,"1997-05-27","monthly","Vsetin",1,0,FALSE,NA,NA,NA,NA,NA,2913,39,33,20878,600
3173,"1993-05-15","monthly","Most",1,0,FALSE,NA,NA,NA,NA,NA,4235,53,65,30870,1100
3174,"1997-12-10","monthly","Znojmo",1,0,FALSE,NA,NA,NA,NA,NA,5098,65,100,31080,400
3175,"1996-10-08","monthly","Svitavy",2,0,FALSE,NA,NA,NA,NA,NA,4920,15,68,30247,600
3176,"1997-03-26","monthly","Plzen - mesto",1,0,FALSE,NA,NA,NA,NA,NA,4595,17,74,22782,600
3177,"1996-11-12","monthly","Ostrava - mesto",1,0,FALSE,NA,NA,NA,NA,NA,40831,124,60,63892,500
3178,"1996-04-27","monthly","Kladno",2,0,FALSE,NA,NA,NA,NA,NA,2929,37,32,21519,600
3179,"1996-09-20","monthly","Novy Jicin",1,0,FALSE,NA,NA,NA,NA,NA,22269,31,37,54229,800
3180,"1996-06-18","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,25071,38,61,52082,500
3181,"1993-05-16","monthly","Havlickuv Brod",1,1,FALSE,NA,NA,NA,NA,NA,48224,26,115,86681,1000
3182,"1996-12-20","monthly","Kutna Hora",2,0,FALSE,NA,NA,NA,NA,NA,25514,36,36,58454,200
3183,"1994-04-01","monthly","Jicin",1,0,FALSE,NA,NA,NA,NA,NA,6877,21,53,40930,600
3184,"1994-02-18","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,5115,38,101,32701,700
3185,"1997-07-29","monthly","Jicin",1,1,FALSE,NA,NA,NA,NA,NA,20136,11,68,69720,800
3186,"1995-05-28","monthly","Praha - vychod",2,0,FALSE,NA,NA,NA,NA,NA,31250,15,61,67823,700
3187,"1997-12-20","monthly","Kromeriz",1,0,FALSE,NA,NA,NA,NA,NA,11200,22,69,20134,500
3188,"1997-02-20","monthly","Karlovy Vary",1,0,FALSE,NA,NA,NA,NA,NA,23270,26,145,58120,400
3189,"1995-11-29","monthly","Rokycany",1,0,TRUE,222180,3703,60,"D",FALSE,44352,43,73,130659,-5968
3190,"1996-12-30","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,15394,8,137,54923,1000
3191,"1996-09-17","monthly","Olomouc",1,0,FALSE,NA,NA,NA,NA,NA,14356,34,113,42318,900
3192,"1996-07-28","monthly","Pisek",1,1,FALSE,NA,NA,NA,NA,NA,15018,13,80,63544,400
3193,"1996-02-27","monthly","Ostrava - mesto",1,0,FALSE,NA,NA,NA,NA,NA,28005,12,65,62868,400
3194,"1997-04-19","monthly","Praha - zapad",1,0,FALSE,NA,NA,NA,NA,NA,20238,30,71,42056,1100
3195,"1993-09-02","monthly","Teplice",1,0,FALSE,NA,NA,NA,NA,NA,12000,14,32,63392,600
3196,"1993-12-13","monthly","Hl.m. Praha",2,0,FALSE,NA,NA,NA,NA,NA,5403,58,161,52530,700
3197,"1993-12-25","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,3013,36,105,31156,300
3199,"1996-06-06","monthly","Zdar nad Sazavou",1,0,FALSE,NA,NA,NA,NA,NA,29270,97,135,84871,1100
3201,"1994-04-17","monthly","Kladno",2,0,FALSE,NA,NA,NA,NA,NA,14064,36,71,68745,300
3202,"1997-06-04","monthly","Mlada Boleslav",2,0,FALSE,NA,NA,NA,NA,NA,4837,21,143,27629,1100
3203,"1995-08-07","monthly","Cheb",2,0,FALSE,NA,NA,NA,NA,NA,3167,10,93,22977,1000
3204,"1996-07-13","monthly","Trebic",1,1,FALSE,NA,NA,NA,NA,NA,18350,31,128,68613,700
3205,"1995-12-17","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,4366,3,131,33742,700
3206,"1996-06-22","monthly","Louny",1,0,FALSE,NA,NA,NA,NA,NA,28318,29,148,80721,400
3208,"1997-08-04","monthly","Rokycany",1,0,FALSE,NA,NA,NA,NA,NA,48380,66,72,91199,-1724
3209,"1997-12-10","monthly","Jicin",1,0,FALSE,NA,NA,NA,NA,NA,23877,72,120,50082,600
3210,"1993-05-17","monthly","Hl.m. Praha",1,1,FALSE,NA,NA,NA,NA,NA,36658,60,50,80338,1000
3211,"1997-06-09","monthly","Olomouc",1,0,FALSE,NA,NA,NA,NA,NA,3018,8,52,21921,200
3212,"1993-07-25","monthly","Karvina",1,1,FALSE,NA,NA,NA,NA,NA,10500,16,52,67611,700
3213,"1993-04-12","monthly","Trutnov",2,0,FALSE,NA,NA,NA,NA,NA,3068,46,121,22631,400
3214,"1997-05-10","monthly","Bruntal",1,0,FALSE,NA,NA,NA,NA,NA,4019,13,48,22376,4019
3216,"1995-08-11","monthly","Beroun",2,1,FALSE,NA,NA,NA,NA,NA,49710,14,36,145372,200
3218,"1993-11-14","monthly","Usti nad Labem",1,0,FALSE,NA,NA,NA,NA,NA,3175,7,59,22369,800
3219,"1996-03-26","monthly","Hl.m. Praha",1,1,FALSE,NA,NA,NA,NA,NA,30399,19,77,72264,400
3220,"1993-08-14","monthly","Rokycany",1,1,FALSE,NA,NA,NA,NA,NA,30917,63,33,82713,800
3221,"1993-08-17","monthly","Kolin",1,1,FALSE,NA,NA,NA,NA,NA,5330,50,113,52874,900
3222,"1993-07-21","monthly","Kladno",2,0,FALSE,NA,NA,NA,NA,NA,3185,39,54,25310,800
3223,"1993-12-07","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,49479,11,104,141634,-69
3224,"1996-11-10","monthly","Brno - venkov",1,0,FALSE,NA,NA,NA,NA,NA,6483,20,50,42806,6483
3225,"1993-11-01","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,30387,48,141,114813,200
3226,"1994-08-28","monthly","Znojmo",1,0,FALSE,NA,NA,NA,NA,NA,9400,8,96,34681,1000
3227,"1996-06-24","monthly","Hl.m. Praha",2,0,FALSE,NA,NA,NA,NA,NA,36975,26,51,95969,300
3228,"1996-10-30","monthly","Rokycany",1,0,FALSE,NA,NA,NA,NA,NA,48672,9,55,120789,1100
3229,"1995-11-18","monthly","Zlin",1,1,TRUE,39024,3252,12,"A",FALSE,49845,59,29,141938,300
3230,"1995-03-11","monthly","Hl.m. Praha",1,0,TRUE,77184,2144,36,"C",FALSE,48804,36,27,142918,200
3231,"1995-04-18","monthly","Opava",1,0,FALSE,NA,NA,NA,NA,NA,5575,48,61,34183,800
3232,"1996-10-02","monthly","Litomerice",1,0,FALSE,NA,NA,NA,NA,NA,4600,17,37,24156,500
3233,"1995-03-03","monthly","Tachov",1,0,FALSE,NA,NA,NA,NA,NA,49657,87,56,126586,700
3234,"1995-09-16","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,9300,31,34,33111,900
3235,"1995-01-26","monthly","Mlada Boleslav",1,1,FALSE,NA,NA,NA,NA,NA,28245,12,144,98121,400
3236,"1997-02-20","monthly","Usti nad Orlici",1,0,FALSE,NA,NA,NA,NA,NA,4414,15,53,30731,300
3237,"1993-10-02","monthly","Strakonice",1,0,FALSE,NA,NA,NA,NA,NA,26242,55,30,85386,200
3238,"1996-01-07","monthly","Pardubice",1,0,FALSE,NA,NA,NA,NA,NA,33696,74,118,69087,400
3239,"1996-06-19","monthly","Kolin",1,0,FALSE,NA,NA,NA,NA,NA,30765,38,27,66400,200
3241,"1993-07-16","monthly","Chrudim",2,0,FALSE,NA,NA,NA,NA,NA,6282,57,128,74339,200
3242,"1997-03-02","monthly","Plzen - sever",1,0,FALSE,NA,NA,NA,NA,NA,13137,27,69,43414,900
3243,"1993-11-10","monthly","Hl.m. Praha",2,0,FALSE,NA,NA,NA,NA,NA,6873,59,90,34314,300
3244,"1995-01-14","monthly","Breclav",1,0,FALSE,NA,NA,NA,NA,NA,3116,3,57,22997,1100
3245,"1997-06-26","monthly","Jicin",1,0,FALSE,NA,NA,NA,NA,NA,6731,22,46,27924,1000
3246,"1993-06-14","monthly","Brno - mesto",2,0,FALSE,NA,NA,NA,NA,NA,10398,33,168,40080,800
3247,"1996-04-11","monthly","Trebic",1,0,FALSE,NA,NA,NA,NA,NA,9015,44,32,43184,800
3248,"1996-05-11","monthly","Vsetin",1,0,FALSE,NA,NA,NA,NA,NA,4965,4,132,25729,900
3249,"1996-10-11","monthly","Ostrava - mesto",2,0,TRUE,68124,5677,12,"A",FALSE,30993,69,72,72161,1100
3250,"1995-01-06","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,5690,21,110,29133,800
